week,start_date,end_date,zip,tests,cases,deaths
20,2020-07-26,2020-08-01,92663,290,40,4
20,2020-07-26,2020-08-01,92672,251,9,0
20,2020-07-26,2020-08-01,92673,214,12,0
20,2020-07-26,2020-08-01,92675,335,55,0
20,2020-07-26,2020-08-01,92677,484,15,0
20,2020-07-26,2020-08-01,92679,223,10,1
20,2020-07-26,2020-08-01,92683,920,75,1
20,2020-07-26,2020-08-01,92688,483,25,0
20,2020-07-26,2020-08-01,92691,417,23,0
20,2020-07-26,2020-08-01,92692,441,20,0
20,2020-07-26,2020-08-01,92694,312,6,0
20,2020-07-26,2020-08-01,92701,752,162,5
20,2020-07-26,2020-08-01,92703,1161,202,3
20,2020-07-26,2020-08-01,92704,1122,209,5
20,2020-07-26,2020-08-01,92705,496,63,5
20,2020-07-26,2020-08-01,92706,580,99,0
20,2020-07-26,2020-08-01,92707,1037,202,5
20,2020-07-26,2020-08-01,92708,541,25,2
20,2020-07-26,2020-08-01,92780,630,87,1
20,2020-07-26,2020-08-01,92782,254,9,0
20,2020-07-26,2020-08-01,92801,1174,166,3
20,2020-07-26,2020-08-01,92802,760,129,2
20,2020-07-26,2020-08-01,92804,1672,167,10
20,2020-07-26,2020-08-01,92805,1153,142,7
20,2020-07-26,2020-08-01,92806,588,72,1
20,2020-07-26,2020-08-01,92807,371,31,1
20,2020-07-26,2020-08-01,92808,198,16,0
20,2020-07-26,2020-08-01,92821,476,31,1
20,2020-07-26,2020-08-01,92823,64,0,0
20,2020-07-26,2020-08-01,92831,514,43,1
20,2020-07-26,2020-08-01,92832,375,42,0
20,2020-07-26,2020-08-01,92833,653,51,1
20,2020-07-26,2020-08-01,92835,378,21,3
20,2020-07-26,2020-08-01,92840,809,64,1
20,2020-07-26,2020-08-01,92841,446,36,0
20,2020-07-26,2020-08-01,92843,655,75,3
20,2020-07-26,2020-08-01,92844,240,30,0
20,2020-07-26,2020-08-01,92845,129,7,2
20,2020-07-26,2020-08-01,92861,50,2,1
20,2020-07-26,2020-08-01,92865,191,30,0
20,2020-07-26,2020-08-01,92866,188,15,0
20,2020-07-26,2020-08-01,92867,394,52,0
20,2020-07-26,2020-08-01,92868,469,43,2
20,2020-07-26,2020-08-01,92869,365,29,0
20,2020-07-26,2020-08-01,92870,681,72,2
20,2020-07-26,2020-08-01,92886,483,25,0
20,2020-07-26,2020-08-01,92887,190,11,0
21,2020-08-02,2020-08-08,90620,741,55,0
21,2020-08-02,2020-08-08,90621,467,38,0
21,2020-08-02,2020-08-08,90623,196,3,0
21,2020-08-02,2020-08-08,90630,584,18,1
21,2020-08-02,2020-08-08,90631,993,117,6
21,2020-08-02,2020-08-08,90680,373,37,2
21,2020-08-02,2020-08-08,90720,238,8,0
21,2020-08-02,2020-08-08,90740,301,10,2
21,2020-08-02,2020-08-08,90742,13,0,0
21,2020-08-02,2020-08-08,92602,242,8,1
21,2020-08-02,2020-08-08,92603,137,2,0
21,2020-08-02,2020-08-08,92604,191,5,0
21,2020-08-02,2020-08-08,92606,232,11,0
21,2020-08-02,2020-08-08,92610,79,4,0
21,2020-08-02,2020-08-08,92612,308,7,1
21,2020-08-02,2020-08-08,92614,251,6,0
21,2020-08-02,2020-08-08,92617,69,0,0
21,2020-08-02,2020-08-08,92618,412,12,0
21,2020-08-02,2020-08-08,92620,403,8,0
21,2020-08-02,2020-08-08,92624,71,3,0
21,2020-08-02,2020-08-08,92625,111,1,0
21,2020-08-02,2020-08-08,92626,1623,35,1
21,2020-08-02,2020-08-08,92627,676,72,4
21,2020-08-02,2020-08-08,92629,196,4,0
21,2020-08-02,2020-08-08,92630,722,34,1
21,2020-08-02,2020-08-08,92637,178,5,0
21,2020-08-02,2020-08-08,92646,474,12,0
21,2020-08-02,2020-08-08,92647,564,38,0
21,2020-08-02,2020-08-08,92648,514,22,1
21,2020-08-02,2020-08-08,92649,485,11,0
21,2020-08-02,2020-08-08,92651,221,8,0
21,2020-08-02,2020-08-08,92653,331,18,2
21,2020-08-02,2020-08-08,92655,107,17,0
21,2020-08-02,2020-08-08,92656,693,20,0
21,2020-08-02,2020-08-08,92657,98,3,0
21,2020-08-02,2020-08-08,92660,381,11,1
21,2020-08-02,2020-08-08,92661,37,0,0
21,2020-08-02,2020-08-08,92662,37,1,0
21,2020-08-02,2020-08-08,92663,338,16,5
21,2020-08-02,2020-08-08,92672,303,23,0
21,2020-08-02,2020-08-08,92673,206,6,0
21,2020-08-02,2020-08-08,92675,345,44,1
21,2020-08-02,2020-08-08,92677,474,21,0
21,2020-08-02,2020-08-08,92679,228,9,0
21,2020-08-02,2020-08-08,92683,945,72,2
21,2020-08-02,2020-08-08,92688,383,14,0
21,2020-08-02,2020-08-08,92691,365,14,1
21,2020-08-02,2020-08-08,92692,432,13,0
21,2020-08-02,2020-08-08,92694,344,10,0
21,2020-08-02,2020-08-08,92701,661,142,2
21,2020-08-02,2020-08-08,92703,949,113,2
21,2020-08-02,2020-08-08,92704,989,135,6
21,2020-08-02,2020-08-08,92705,539,58,1
21,2020-08-02,2020-08-08,92706,547,80,4
21,2020-08-02,2020-08-08,92707,830,166,5
21,2020-08-02,2020-08-08,92708,588,29,0
21,2020-08-02,2020-08-08,92780,624,63,4
21,2020-08-02,2020-08-08,92782,282,12,0
21,2020-08-02,2020-08-08,92801,1055,98,7
21,2020-08-02,2020-08-08,92802,656,76,2
21,2020-08-02,2020-08-08,92804,1434,115,4
21,2020-08-02,2020-08-08,92805,1139,129,3
21,2020-08-02,2020-08-08,92806,525,58,2
21,2020-08-02,2020-08-08,92807,379,25,0
21,2020-08-02,2020-08-08,92808,191,8,0
21,2020-08-02,2020-08-08,92821,512,23,1
21,2020-08-02,2020-08-08,92823,42,2,0
21,2020-08-02,2020-08-08,92831,493,30,3
21,2020-08-02,2020-08-08,92832,356,40,1
21,2020-08-02,2020-08-08,92833,621,45,0
21,2020-08-02,2020-08-08,92835,387,15,1
21,2020-08-02,2020-08-08,92840,802,59,4
21,2020-08-02,2020-08-08,92841,501,32,0
21,2020-08-02,2020-08-08,92843,662,72,7
21,2020-08-02,2020-08-08,92844,205,20,0
21,2020-08-02,2020-08-08,92845,127,6,0
21,2020-08-02,2020-08-08,92861,36,0,0
21,2020-08-02,2020-08-08,92865,199,28,0
21,2020-08-02,2020-08-08,92866,149,11,0
21,2020-08-02,2020-08-08,92867,387,30,1
21,2020-08-02,2020-08-08,92868,653,42,2
21,2020-08-02,2020-08-08,92869,375,35,3
21,2020-08-02,2020-08-08,92870,670,53,2
21,2020-08-02,2020-08-08,92886,514,20,0
21,2020-08-02,2020-08-08,92887,200,14,0
22,2020-08-09,2020-08-15,90620,575,34,2
22,2020-08-09,2020-08-15,90621,389,44,0
22,2020-08-09,2020-08-15,90623,176,7,0
22,2020-08-09,2020-08-15,90630,588,24,0
22,2020-08-09,2020-08-15,90631,786,77,13
22,2020-08-09,2020-08-15,90680,319,30,1
22,2020-08-09,2020-08-15,90720,309,3,0
22,2020-08-09,2020-08-15,90740,241,4,0
22,2020-08-09,2020-08-15,90742,6,0,0
22,2020-08-09,2020-08-15,92602,231,9,0
22,2020-08-09,2020-08-15,92603,152,1,0
22,2020-08-09,2020-08-15,92604,212,5,0
22,2020-08-09,2020-08-15,92606,216,8,0
22,2020-08-09,2020-08-15,92610,92,4,0
22,2020-08-09,2020-08-15,92612,290,6,0
22,2020-08-09,2020-08-15,92614,218,2,0
22,2020-08-09,2020-08-15,92617,59,0,0
22,2020-08-09,2020-08-15,92618,512,12,0
22,2020-08-09,2020-08-15,92620,380,10,0
22,2020-08-09,2020-08-15,92624,30,4,0
22,2020-08-09,2020-08-15,92625,110,1,0
22,2020-08-09,2020-08-15,92626,1477,19,0
22,2020-08-09,2020-08-15,92627,678,77,2
22,2020-08-09,2020-08-15,92629,184,8,0
22,2020-08-09,2020-08-15,92630,550,19,1
22,2020-08-09,2020-08-15,92637,172,0,0
22,2020-08-09,2020-08-15,92646,503,11,1
22,2020-08-09,2020-08-15,92647,508,24,1
22,2020-08-09,2020-08-15,92648,543,42,2
22,2020-08-09,2020-08-15,92649,459,6,1
22,2020-08-09,2020-08-15,92651,222,7,0
22,2020-08-09,2020-08-15,92653,269,6,0
22,2020-08-09,2020-08-15,92655,82,5,0
22,2020-08-09,2020-08-15,92656,482,14,0
22,2020-08-09,2020-08-15,92657,103,7,1
22,2020-08-09,2020-08-15,92660,365,11,0
22,2020-08-09,2020-08-15,92661,32,1,0
22,2020-08-09,2020-08-15,92662,15,0,0
22,2020-08-09,2020-08-15,92663,279,4,2
22,2020-08-09,2020-08-15,92672,223,5,0
22,2020-08-09,2020-08-15,92673,185,5,2
22,2020-08-09,2020-08-15,92675,309,30,1
22,2020-08-09,2020-08-15,92677,497,12,0
22,2020-08-09,2020-08-15,92679,206,7,0
22,2020-08-09,2020-08-15,92683,816,52,1
22,2020-08-09,2020-08-15,92688,341,9,0
22,2020-08-09,2020-08-15,92691,396,17,0
22,2020-08-09,2020-08-15,92692,372,13,1
22,2020-08-09,2020-08-15,92694,255,6,0
22,2020-08-09,2020-08-15,92701,647,125,3
22,2020-08-09,2020-08-15,92703,858,96,2
22,2020-08-09,2020-08-15,92704,825,100,5
22,2020-08-09,2020-08-15,92705,486,29,1
22,2020-08-09,2020-08-15,92706,425,51,5
22,2020-08-09,2020-08-15,92707,843,121,4
22,2020-08-09,2020-08-15,92708,490,22,0
22,2020-08-09,2020-08-15,92780,548,51,1
22,2020-08-09,2020-08-15,92782,239,3,0
22,2020-08-09,2020-08-15,92801,815,76,3
22,2020-08-09,2020-08-15,92802,554,59,3
22,2020-08-09,2020-08-15,92804,1186,100,4
22,2020-08-09,2020-08-15,92805,803,112,2
22,2020-08-09,2020-08-15,92806,412,32,1
22,2020-08-09,2020-08-15,92807,369,22,1
22,2020-08-09,2020-08-15,92808,180,10,0
22,2020-08-09,2020-08-15,92821,436,21,0
22,2020-08-09,2020-08-15,92823,49,4,0
22,2020-08-09,2020-08-15,92831,411,30,1
22,2020-08-09,2020-08-15,92832,345,31,3
22,2020-08-09,2020-08-15,92833,560,30,1
22,2020-08-09,2020-08-15,92835,294,11,2
22,2020-08-09,2020-08-15,92840,579,38,1
22,2020-08-09,2020-08-15,92841,385,15,2
22,2020-08-09,2020-08-15,92843,510,51,10
22,2020-08-09,2020-08-15,92844,226,23,0
22,2020-08-09,2020-08-15,92845,133,2,0
22,2020-08-09,2020-08-15,92861,50,2,0
22,2020-08-09,2020-08-15,92865,184,20,0
22,2020-08-09,2020-08-15,92866,130,10,0
22,2020-08-09,2020-08-15,92867,360,29,1
22,2020-08-09,2020-08-15,92868,438,27,6
22,2020-08-09,2020-08-15,92869,366,19,4
22,2020-08-09,2020-08-15,92870,511,25,0
22,2020-08-09,2020-08-15,92886,485,7,1
22,2020-08-09,2020-08-15,92887,175,6,0
23,2020-08-16,2020-08-22,90620,557,26,0
23,2020-08-16,2020-08-22,90621,435,42,0
23,2020-08-16,2020-08-22,90623,169,1,0
23,2020-08-16,2020-08-22,90630,472,17,0
23,2020-08-16,2020-08-22,90631,787,58,4
23,2020-08-16,2020-08-22,90680,276,24,3
23,2020-08-16,2020-08-22,90720,365,6,0
23,2020-08-16,2020-08-22,90740,240,4,1
23,2020-08-16,2020-08-22,90742,10,0,0
23,2020-08-16,2020-08-22,92602,193,6,0
23,2020-08-16,2020-08-22,92603,146,2,0
23,2020-08-16,2020-08-22,92604,212,6,0
23,2020-08-16,2020-08-22,92606,206,10,0
23,2020-08-16,2020-08-22,92610,77,1,0
23,2020-08-16,2020-08-22,92612,296,12,0
23,2020-08-16,2020-08-22,92614,234,6,0
23,2020-08-16,2020-08-22,92617,62,0,0
23,2020-08-16,2020-08-22,92618,328,4,0
23,2020-08-16,2020-08-22,92620,430,4,0
23,2020-08-16,2020-08-22,92624,44,1,0
23,2020-08-16,2020-08-22,92625,83,0,0
23,2020-08-16,2020-08-22,92626,1587,17,1
23,2020-08-16,2020-08-22,92627,586,61,5
23,2020-08-16,2020-08-22,92629,164,5,0
23,2020-08-16,2020-08-22,92630,562,15,0
23,2020-08-16,2020-08-22,92637,198,2,0
23,2020-08-16,2020-08-22,92646,501,13,0
23,2020-08-16,2020-08-22,92647,535,39,1
23,2020-08-16,2020-08-22,92648,506,38,3
23,2020-08-16,2020-08-22,92649,488,11,0
23,2020-08-16,2020-08-22,92651,194,4,0
23,2020-08-16,2020-08-22,92653,285,10,0
23,2020-08-16,2020-08-22,92655,82,6,0
23,2020-08-16,2020-08-22,92656,583,6,0
23,2020-08-16,2020-08-22,92657,94,2,0
23,2020-08-16,2020-08-22,92660,364,3,0
23,2020-08-16,2020-08-22,92661,32,0,0
23,2020-08-16,2020-08-22,92662,17,1,0
23,2020-08-16,2020-08-22,92663,270,5,1
23,2020-08-16,2020-08-22,92672,272,12,0
23,2020-08-16,2020-08-22,92673,207,6,1
23,2020-08-16,2020-08-22,92675,266,21,2
23,2020-08-16,2020-08-22,92677,418,11,0
23,2020-08-16,2020-08-22,92679,235,5,0
23,2020-08-16,2020-08-22,92683,820,42,0
23,2020-08-16,2020-08-22,92688,293,8,0
23,2020-08-16,2020-08-22,92691,369,10,1
23,2020-08-16,2020-08-22,92692,353,14,0
23,2020-08-16,2020-08-22,92694,274,5,0
23,2020-08-16,2020-08-22,92701,571,76,2
23,2020-08-16,2020-08-22,92703,900,100,3
23,2020-08-16,2020-08-22,92704,701,72,3
23,2020-08-16,2020-08-22,92705,423,24,2
23,2020-08-16,2020-08-22,92706,434,50,1
23,2020-08-16,2020-08-22,92707,558,68,2
23,2020-08-16,2020-08-22,92708,492,13,0
23,2020-08-16,2020-08-22,92780,487,39,2
23,2020-08-16,2020-08-22,92782,228,6,0
23,2020-08-16,2020-08-22,92801,797,78,3
23,2020-08-16,2020-08-22,92802,551,57,4
23,2020-08-16,2020-08-22,92804,1171,126,3
23,2020-08-16,2020-08-22,92805,830,111,2
23,2020-08-16,2020-08-22,92806,463,44,1
23,2020-08-16,2020-08-22,92807,338,32,3
23,2020-08-16,2020-08-22,92808,190,5,0
23,2020-08-16,2020-08-22,92821,388,21,0
23,2020-08-16,2020-08-22,92823,56,2,0
23,2020-08-16,2020-08-22,92831,432,24,1
23,2020-08-16,2020-08-22,92832,332,22,1
23,2020-08-16,2020-08-22,92833,542,35,1
23,2020-08-16,2020-08-22,92835,400,30,1
23,2020-08-16,2020-08-22,92840,783,33,1
23,2020-08-16,2020-08-22,92841,398,12,1
23,2020-08-16,2020-08-22,92843,483,28,5
23,2020-08-16,2020-08-22,92844,191,10,1
23,2020-08-16,2020-08-22,92845,149,4,0
23,2020-08-16,2020-08-22,92861,46,1,0
23,2020-08-16,2020-08-22,92865,172,8,1
23,2020-08-16,2020-08-22,92866,175,4,0
23,2020-08-16,2020-08-22,92867,323,11,0
23,2020-08-16,2020-08-22,92868,451,34,2
23,2020-08-16,2020-08-22,92869,275,11,3
23,2020-08-16,2020-08-22,92870,510,23,1
23,2020-08-16,2020-08-22,92886,402,14,2
23,2020-08-16,2020-08-22,92887,167,5,0
24,2020-08-23,2020-08-29,90620,521,15,1
24,2020-08-23,2020-08-29,90621,357,24,0
24,2020-08-23,2020-08-29,90623,160,2,0
24,2020-08-23,2020-08-29,90630,616,13,0
24,2020-08-23,2020-08-29,90631,770,52,2
24,2020-08-23,2020-08-29,90680,288,21,0
24,2020-08-23,2020-08-29,90720,201,4,0
24,2020-08-23,2020-08-29,90740,222,4,1
24,2020-08-23,2020-08-29,90742,5,0,0
24,2020-08-23,2020-08-29,92602,187,2,0
24,2020-08-23,2020-08-29,92603,149,2,0
24,2020-08-23,2020-08-29,92604,227,6,0
24,2020-08-23,2020-08-29,92606,188,3,0
24,2020-08-23,2020-08-29,92610,90,1,0
24,2020-08-23,2020-08-29,92612,292,8,0
24,2020-08-23,2020-08-29,92614,244,1,0
24,2020-08-23,2020-08-29,92617,65,0,0
24,2020-08-23,2020-08-29,92618,340,9,1
24,2020-08-23,2020-08-29,92620,403,12,0
24,2020-08-23,2020-08-29,92624,53,2,0
24,2020-08-23,2020-08-29,92625,99,2,0
24,2020-08-23,2020-08-29,92626,1588,22,0
24,2020-08-23,2020-08-29,92627,604,40,2
24,2020-08-23,2020-08-29,92629,177,6,0
24,2020-08-23,2020-08-29,92630,609,10,0
24,2020-08-23,2020-08-29,92637,216,2,0
24,2020-08-23,2020-08-29,92646,520,9,1
24,2020-08-23,2020-08-29,92647,542,36,1
24,2020-08-23,2020-08-29,92648,585,34,2
24,2020-08-23,2020-08-29,92649,385,4,0
24,2020-08-23,2020-08-29,92651,247,2,0
24,2020-08-23,2020-08-29,92653,346,10,0
24,2020-08-23,2020-08-29,92655,80,4,1
24,2020-08-23,2020-08-29,92656,395,16,0
24,2020-08-23,2020-08-29,92657,123,2,1
24,2020-08-23,2020-08-29,92660,387,5,0
24,2020-08-23,2020-08-29,92661,23,1,0
24,2020-08-23,2020-08-29,92662,23,1,0
24,2020-08-23,2020-08-29,92663,287,6,1
24,2020-08-23,2020-08-29,92672,305,9,0
24,2020-08-23,2020-08-29,92673,307,11,0
24,2020-08-23,2020-08-29,92675,310,20,2
24,2020-08-23,2020-08-29,92677,468,20,0
24,2020-08-23,2020-08-29,92679,236,7,0
24,2020-08-23,2020-08-29,92683,809,37,2
24,2020-08-23,2020-08-29,92688,321,15,0
24,2020-08-23,2020-08-29,92691,442,19,1
24,2020-08-23,2020-08-29,92692,354,7,0
24,2020-08-23,2020-08-29,92694,299,9,0
24,2020-08-23,2020-08-29,92701,425,44,1
24,2020-08-23,2020-08-29,92703,921,73,4
24,2020-08-23,2020-08-29,92704,701,59,2
24,2020-08-23,2020-08-29,92705,386,20,0
24,2020-08-23,2020-08-29,92706,321,39,1
24,2020-08-23,2020-08-29,92707,614,64,4
24,2020-08-23,2020-08-29,92708,541,16,2
24,2020-08-23,2020-08-29,92780,430,27,2
24,2020-08-23,2020-08-29,92782,199,6,0
24,2020-08-23,2020-08-29,92801,709,65,2
24,2020-08-23,2020-08-29,92802,499,46,1
24,2020-08-23,2020-08-29,92804,1153,88,2
24,2020-08-23,2020-08-29,92805,849,87,3
24,2020-08-23,2020-08-29,92806,462,43,1
24,2020-08-23,2020-08-29,92807,342,16,1
24,2020-08-23,2020-08-29,92808,174,3,0
24,2020-08-23,2020-08-29,92821,414,11,0
24,2020-08-23,2020-08-29,92823,58,2,0
24,2020-08-23,2020-08-29,92831,428,21,1
24,2020-08-23,2020-08-29,92832,291,7,0
24,2020-08-23,2020-08-29,92833,598,31,1
24,2020-08-23,2020-08-29,92835,355,26,1
24,2020-08-23,2020-08-29,92840,603,38,1
24,2020-08-23,2020-08-29,92841,283,13,1
24,2020-08-23,2020-08-29,92843,501,36,6
24,2020-08-23,2020-08-29,92844,195,14,0
24,2020-08-23,2020-08-29,92845,114,11,0
24,2020-08-23,2020-08-29,92861,45,0,0
24,2020-08-23,2020-08-29,92865,152,2,1
24,2020-08-23,2020-08-29,92866,208,7,0
24,2020-08-23,2020-08-29,92867,317,16,0
24,2020-08-23,2020-08-29,92868,479,23,2
24,2020-08-23,2020-08-29,92869,239,6,0
24,2020-08-23,2020-08-29,92870,533,25,0
24,2020-08-23,2020-08-29,92886,409,7,0
24,2020-08-23,2020-08-29,92887,152,3,0
25,2020-08-30,2020-09-05,90620,544,16,0
25,2020-08-30,2020-09-05,90621,347,27,0
25,2020-08-30,2020-09-05,90623,169,5,0
25,2020-08-30,2020-09-05,90630,469,10,0
25,2020-08-30,2020-09-05,90631,767,49,1
25,2020-08-30,2020-09-05,90680,274,13,1
25,2020-08-30,2020-09-05,90720,223,3,0
25,2020-08-30,2020-09-05,90740,226,4,1
25,2020-08-30,2020-09-05,90742,6,0,0
25,2020-08-30,2020-09-05,92602,219,2,0
25,2020-08-30,2020-09-05,92603,146,1,0
25,2020-08-30,2020-09-05,92604,208,5,0
25,2020-08-30,2020-09-05,92606,227,4,0
25,2020-08-30,2020-09-05,92610,73,2,0
25,2020-08-30,2020-09-05,92612,325,9,0
25,2020-08-30,2020-09-05,92614,245,7,0
25,2020-08-30,2020-09-05,92617,67,0,0
25,2020-08-30,2020-09-05,92618,355,8,0
25,2020-08-30,2020-09-05,92620,395,19,0
25,2020-08-30,2020-09-05,92624,76,2,1
25,2020-08-30,2020-09-05,92625,110,1,0
25,2020-08-30,2020-09-05,92626,1607,22,0
25,2020-08-30,2020-09-05,92627,599,28,2
25,2020-08-30,2020-09-05,92629,191,9,1
25,2020-08-30,2020-09-05,92630,633,11,0
25,2020-08-30,2020-09-05,92637,156,0,0
25,2020-08-30,2020-09-05,92646,479,10,1
25,2020-08-30,2020-09-05,92647,476,16,1
25,2020-08-30,2020-09-05,92648,521,18,1
25,2020-08-30,2020-09-05,92649,412,10,1
25,2020-08-30,2020-09-05,92651,207,6,0
25,2020-08-30,2020-09-05,92653,363,9,0
25,2020-08-30,2020-09-05,92655,83,5,0
25,2020-08-30,2020-09-05,92656,398,8,0
25,2020-08-30,2020-09-05,92657,100,3,0
25,2020-08-30,2020-09-05,92660,352,5,0
25,2020-08-30,2020-09-05,92661,32,2,0
25,2020-08-30,2020-09-05,92662,19,0,0
25,2020-08-30,2020-09-05,92663,295,11,0
25,2020-08-30,2020-09-05,92672,290,10,1
25,2020-08-30,2020-09-05,92673,259,13,0
25,2020-08-30,2020-09-05,92675,375,25,1
25,2020-08-30,2020-09-05,92677,456,15,0
25,2020-08-30,2020-09-05,92679,207,10,0
25,2020-08-30,2020-09-05,92683,675,28,0
25,2020-08-30,2020-09-05,92688,354,14,0
25,2020-08-30,2020-09-05,92691,393,19,1
25,2020-08-30,2020-09-05,92692,404,11,0
25,2020-08-30,2020-09-05,92694,236,7,0
25,2020-08-30,2020-09-05,92701,444,66,0
25,2020-08-30,2020-09-05,92703,782,39,0
25,2020-08-30,2020-09-05,92704,685,72,2
25,2020-08-30,2020-09-05,92705,403,31,3
25,2020-08-30,2020-09-05,92706,339,17,0
25,2020-08-30,2020-09-05,92707,616,56,2
25,2020-08-30,2020-09-05,92708,558,15,1
25,2020-08-30,2020-09-05,92780,478,21,1
25,2020-08-30,2020-09-05,92782,230,12,0
25,2020-08-30,2020-09-05,92801,786,65,2
25,2020-08-30,2020-09-05,92802,484,37,0
25,2020-08-30,2020-09-05,92804,1127,72,6
25,2020-08-30,2020-09-05,92805,811,74,0
25,2020-08-30,2020-09-05,92806,371,18,1
25,2020-08-30,2020-09-05,92807,283,23,0
25,2020-08-30,2020-09-05,92808,141,11,0
25,2020-08-30,2020-09-05,92821,365,15,0
25,2020-08-30,2020-09-05,92823,51,2,0
25,2020-08-30,2020-09-05,92831,432,17,0
25,2020-08-30,2020-09-05,92832,283,10,0
25,2020-08-30,2020-09-05,92833,542,22,2
25,2020-08-30,2020-09-05,92835,362,26,4
25,2020-08-30,2020-09-05,92840,615,51,0
25,2020-08-30,2020-09-05,92841,374,10,0
25,2020-08-30,2020-09-05,92843,478,28,3
25,2020-08-30,2020-09-05,92844,188,11,0
25,2020-08-30,2020-09-05,92845,123,8,0
25,2020-08-30,2020-09-05,92861,45,1,0
25,2020-08-30,2020-09-05,92865,176,16,0
25,2020-08-30,2020-09-05,92866,166,13,1
25,2020-08-30,2020-09-05,92867,368,10,0
25,2020-08-30,2020-09-05,92868,412,21,5
25,2020-08-30,2020-09-05,92869,295,12,0
25,2020-08-30,2020-09-05,92870,508,38,0
25,2020-08-30,2020-09-05,92886,441,17,3
25,2020-08-30,2020-09-05,92887,166,14,0
26,2020-09-06,2020-09-12,90620,528,24,2
26,2020-09-06,2020-09-12,90621,327,15,0
26,2020-09-06,2020-09-12,90623,175,4,0
26,2020-09-06,2020-09-12,90630,507,10,0
26,2020-09-06,2020-09-12,90631,661,24,0
26,2020-09-06,2020-09-12,90680,240,12,0
26,2020-09-06,2020-09-12,90720,267,16,0
26,2020-09-06,2020-09-12,90740,192,4,1
26,2020-09-06,2020-09-12,90742,3,0,0
26,2020-09-06,2020-09-12,92602,225,1,0
26,2020-09-06,2020-09-12,92603,184,7,0
26,2020-09-06,2020-09-12,92604,273,1,0
26,2020-09-06,2020-09-12,92606,221,11,0
26,2020-09-06,2020-09-12,92610,92,1,0
26,2020-09-06,2020-09-12,92612,313,3,0
26,2020-09-06,2020-09-12,92614,315,4,0
26,2020-09-06,2020-09-12,92617,265,4,0
26,2020-09-06,2020-09-12,92618,499,11,0
26,2020-09-06,2020-09-12,92620,556,19,0
26,2020-09-06,2020-09-12,92624,58,3,0
26,2020-09-06,2020-09-12,92625,128,3,0
26,2020-09-06,2020-09-12,92626,1281,10,0
26,2020-09-06,2020-09-12,92627,532,15,3
26,2020-09-06,2020-09-12,92629,230,13,0
26,2020-09-06,2020-09-12,92630,544,38,0
26,2020-09-06,2020-09-12,92637,205,0,0
26,2020-09-06,2020-09-12,92646,480,4,0
26,2020-09-06,2020-09-12,92647,448,13,0
26,2020-09-06,2020-09-12,92648,554,18,0
26,2020-09-06,2020-09-12,92649,428,7,0
26,2020-09-06,2020-09-12,92651,189,5,0
26,2020-09-06,2020-09-12,92653,352,6,1
26,2020-09-06,2020-09-12,92655,61,5,0
26,2020-09-06,2020-09-12,92656,415,13,0
26,2020-09-06,2020-09-12,92657,80,0,0
26,2020-09-06,2020-09-12,92660,328,7,0
26,2020-09-06,2020-09-12,92661,30,0,0
26,2020-09-06,2020-09-12,92662,19,0,0
26,2020-09-06,2020-09-12,92663,309,21,2
26,2020-09-06,2020-09-12,92672,277,15,0
26,2020-09-06,2020-09-12,92673,253,13,0
26,2020-09-06,2020-09-12,92675,272,19,0
26,2020-09-06,2020-09-12,92677,456,16,0
26,2020-09-06,2020-09-12,92679,235,5,1
26,2020-09-06,2020-09-12,92683,738,29,1
26,2020-09-06,2020-09-12,92688,380,15,0
26,2020-09-06,2020-09-12,92691,425,11,0
26,2020-09-06,2020-09-12,92692,425,13,1
26,2020-09-06,2020-09-12,92694,270,3,0
26,2020-09-06,2020-09-12,92701,455,43,2
26,2020-09-06,2020-09-12,92703,1055,72,0
26,2020-09-06,2020-09-12,92704,804,64,2
26,2020-09-06,2020-09-12,92705,432,4,0
26,2020-09-06,2020-09-12,92706,352,21,1
26,2020-09-06,2020-09-12,92707,687,92,1
26,2020-09-06,2020-09-12,92708,575,4,1
26,2020-09-06,2020-09-12,92780,439,21,1
26,2020-09-06,2020-09-12,92782,250,13,0
26,2020-09-06,2020-09-12,92801,663,38,0
26,2020-09-06,2020-09-12,92802,472,33,1
26,2020-09-06,2020-09-12,92804,1018,46,4
26,2020-09-06,2020-09-12,92805,785,60,3
26,2020-09-06,2020-09-12,92806,407,15,0
26,2020-09-06,2020-09-12,92807,320,8,1
26,2020-09-06,2020-09-12,92808,166,5,0
26,2020-09-06,2020-09-12,92821,345,4,0
26,2020-09-06,2020-09-12,92823,47,3,0
26,2020-09-06,2020-09-12,92831,377,15,0
26,2020-09-06,2020-09-12,92832,295,10,1
26,2020-09-06,2020-09-12,92833,461,18,0
26,2020-09-06,2020-09-12,92835,472,24,1
26,2020-09-06,2020-09-12,92840,643,31,2
26,2020-09-06,2020-09-12,92841,318,15,0
26,2020-09-06,2020-09-12,92843,358,29,0
26,2020-09-06,2020-09-12,92844,142,6,0
26,2020-09-06,2020-09-12,92845,110,2,0
26,2020-09-06,2020-09-12,92861,43,0,0
26,2020-09-06,2020-09-12,92865,157,5,0
26,2020-09-06,2020-09-12,92866,238,9,0
26,2020-09-06,2020-09-12,92867,318,15,0
26,2020-09-06,2020-09-12,92868,464,15,1
26,2020-09-06,2020-09-12,92869,282,12,0
26,2020-09-06,2020-09-12,92870,445,26,1
26,2020-09-06,2020-09-12,92886,422,10,0
26,2020-09-06,2020-09-12,92887,178,10,0
27,2020-09-13,2020-09-19,90620,679,21,0
